Function Code,Function Name,Function Description,Control Test Code,Control Test Name,Control Test Description,Guideline Code,Guideline Name,Guideline Description
11,Regularly test security systems and processes.,"Vulnerabilities are being discovered continually by malicious individuals and researchers, and being introduced by new software. System components, processes, and custom software should be tested frequently to ensure security controls continue to reflect a changing environment.",11.2,Run internal and external network vulnerability scans at least quarterly and after any significant change in the network,Examine scan reports and supporting documentation to verify that internal and external vulnerability scans are performed as follows:,11.2.3,Perform internal and external scans,"a Inspect and correlate change control documentation and scan reports to verify that system components subject to any significant change were scanned.
b Review scan reports and verify that the scan process includes rescans until:
-  For external scans, no vulnerabilities exist that are scored 4.0 or higher by the CVSS.
-  For internal scans, all “high risk” vulnerabilities as defined in PCI DSS Requirement 6.1 are resolved."
11,Regularly test security systems and processes.,"Vulnerabilities are being discovered continually by malicious individuals and researchers, and being introduced by new software. System components, processes, and custom software should be tested frequently to ensure security controls continue to reflect a changing environment.",11.3,Implement a methodology for penetration testing,"Examine penetration-testing methodology and interview responsible personnel to verify a methodology is implemented that includes the following:
-    Is based on industry-accepted penetration testing approaches (for example, NIST SP800-115)
-    Includes coverage for the entire CDE perimeter and critical systems
-    Testing from both inside and outside the network
-    Includes testing to validate any segmentation and scope- reduction controls
-    Defines application-layer penetration tests to include, at a minimum, the vulnerabilities listed in Requirement 6.5
-    Defines network-layer penetration tests to include components that support network functions as well as operating systems
-    Includes review and consideration of threats and vulnerabilities experienced in the last 12 months
-    Specifies retention of penetration testing results and remediation activities results.",11.3.1,Perform external penetration testing at least annually and after any significant infrastructure or application upgrade or modification,"a Examine the scope of work and results from the most recent external penetration test to verify that penetration testing is performed as follows:
-  Per the defined methodology
-  At least annually
-  After any significant changes to the environment.
b Verify that the test was performed by a qualified internal resource or qualified external third party and, if applicable, organizational independence of the tester exists (not required to be a QSA or ASV)."
11,Regularly test security systems and processes.,"Vulnerabilities are being discovered continually by malicious individuals and researchers, and being introduced by new software. System components, processes, and custom software should be tested frequently to ensure security controls continue to reflect a changing environment.",11.3,Implement a methodology for penetration testing,"Examine penetration-testing methodology and interview responsible personnel to verify a methodology is implemented that includes the following:
-    Is based on industry-accepted penetration testing approaches (for example, NIST SP800-115)
-    Includes coverage for the entire CDE perimeter and critical systems
-    Testing from both inside and outside the network
-    Includes testing to validate any segmentation and scope- reduction controls
-    Defines application-layer penetration tests to include, at a minimum, the vulnerabilities listed in Requirement 6.5
-    Defines network-layer penetration tests to include components that support network functions as well as operating systems
-    Includes review and consideration of threats and vulnerabilities experienced in the last 12 months
-    Specifies retention of penetration testing results and remediation activities results.",11.3.2, Perform internal penetration testing at least annually,"a Examine the scope of work and results from the most recent internal penetration test to verify that penetration testing is performed as follows.
-  Per the defined methodology
-  At least annually
-  After any significant changes to the environment.
b Verify that the test was performed by a qualified internal resource or qualified external third party and, if applicable, organizational independence of the tester exists (not required to be a QSA or ASV)."
11,Regularly test security systems and processes.,"Vulnerabilities are being discovered continually by malicious individuals and researchers, and being introduced by new software. System components, processes, and custom software should be tested frequently to ensure security controls continue to reflect a changing environment.",11.4,Use intrusion-detection and/or intrusion-prevention techniques,"a Examine system configurations and network diagrams to verify that techniques (such as intrusion-detection systems and/or intrusion-prevention systems) are in place to monitor all traffic:
-    At the perimeter of the cardholder data environment
-    At critical points in the cardholder data environment.
b Examine system configurations and interview responsible personnel to confirm intrusion-detection and/or intrusion-prevention techniques alert personnel of suspected compromises.
c Examine IDS/IPS configurations and vendor documentation to verify intrusion-detection and/or intrusion- prevention techniques are configured, maintained, and updated per vendor instructions to ensure optimal protection.",,,
11,Regularly test security systems and processes.,"Vulnerabilities are being discovered continually by malicious individuals and researchers, and being introduced by new software. System components, processes, and custom software should be tested frequently to ensure security controls continue to reflect a changing environment.",11.5,Deploy a change-detection mechanism,"a Verify the use of a change-detection mechanism by observing system settings and monitored files, as well as reviewing results from monitoring activities.
Examples of files that should be monitored:
-    System executables
-    Application executables
-    Configuration and parameter files
-    Centrally stored, historical or archived, log and audit files
-    Additional critical files determined by entity (for example, through risk assessment or other means).",,,
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.1,"Establish, publish, maintain, and disseminate a security policy. ",Examine the information security policy and verify that the policy is published and disseminated to all relevant personnel (including vendors and business partners).,12.1.1,Review the security policy ,Verify that the information security policy is reviewed at least annually and updated as needed to reflect changes to business objectives or the risk environment.
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.2,Implement a risk-assessment process,"a Verify that an annual risk-assessment process is documented that:
-    Identifies critical assets, threats, and vulnerabilities
-    Results in a formal, documented analysis of risk
b Review risk-assessment documentation to verify that the risk-assessment process is performed at least annually and upon significant changes to the environment.",,,
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.3,Develop usage policies for critical technologies and define proper use of these technologies.,Examine the usage policies for critical technologies and interview responsible personnel to verify the following policies are implemented,12.3.1,Explicit approval by authorized parties,Verify that the usage policies include processes for explicit approval from authorized parties to use the technologies.
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.3,Develop usage policies for critical technologies and define proper use of these technologies.,Examine the usage policies for critical technologies and interview responsible personnel to verify the following policies are implemented,12.3.2,Authentication for use of the technology,"Verify that the usage policies include processes for all technology use to be authenticated with user ID and password or other authentication item (for example, token)."
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.3,Develop usage policies for critical technologies and define proper use of these technologies.,Examine the usage policies for critical technologies and interview responsible personnel to verify the following policies are implemented,12.3.3,A list of all such devices and personnel with access,"Verify that the usage policies define:

-      A list of all critical devices, and
-      A list of personnel authorized to use the devices."
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.3,Develop usage policies for critical technologies and define proper use of these technologies.,Examine the usage policies for critical technologies and interview responsible personnel to verify the following policies are implemented,12.3.4,"A method to accurately and readily determine owner, contact information, and purpose","Verify that the usage policies define a method to accurately and readily determine owner, contact information, and purpose (for example, labeling, coding, and/or inventorying of devices)."
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.3,Develop usage policies for critical technologies and define proper use of these technologies.,Examine the usage policies for critical technologies and interview responsible personnel to verify the following policies are implemented,12.3.5,Acceptable uses of the technology,Verify that the usage policies define acceptable uses for the technology.
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.3,Develop usage policies for critical technologies and define proper use of these technologies.,Examine the usage policies for critical technologies and interview responsible personnel to verify the following policies are implemented,12.3.6,Acceptable network locations for the technologies,Verify that the usage policies define acceptable network locations for the technology.
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.3,Develop usage policies for critical technologies and define proper use of these technologies.,Examine the usage policies for critical technologies and interview responsible personnel to verify the following policies are implemented,12.3.7,List of company-approved products,Verify that the usage policies include a list of company-approved products.
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.3,Develop usage policies for critical technologies and define proper use of these technologies.,Examine the usage policies for critical technologies and interview responsible personnel to verify the following policies are implemented,12.3.8,Automatic disconnect of sessions for remote-access technologies after a specific period of inactivity,"a Verify that the usage policies require automatic disconnect of sessions for remote-access technologies after a specific period of inactivity.
b Examine configurations for remote access technologies to verify that remote access sessions will be automatically disconnected after a specific period of inactivity."
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.3,Develop usage policies for critical technologies and define proper use of these technologies.,Examine the usage policies for critical technologies and interview responsible personnel to verify the following policies are implemented,12.3.9,Activation of remote-access technologies for vendors and business partners only when needed by vendors and business partners,"Verify that the usage policies require activation of remote-access technologies used by vendors and business partners only when needed by vendors and business partners, with immediate deactivation after use."
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.3,Develop usage policies for critical technologies and define proper use of these technologies.,Examine the usage policies for critical technologies and interview responsible personnel to verify the following policies are implemented,12.3.10,"For personnel accessing cardholder data via remote-access technologies, prohibit the copying, moving, and storage","a Verify that the usage policies prohibit copying, moving, or storing of cardholder data onto local hard drives and removable electronic media when accessing such data via remote-access technologies.
b For personnel with proper authorization, verify that usage policies require the protection of cardholder data in accordance with PCI DSS Requirements."
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.5,Assign to an individual or team the following information security management responsibilities,"Examine information security policies and procedures to verify:
-    The formal assignment of information security to a Chief Security Officer or other security-knowledgeable member of management.
-    The following information security responsibilities are specifically and formally assigned",12.5.1,"Establish, document, and distribute security policies and procedures.","Verify that responsibility for establishing, documenting and distributing security policies and procedures is formally assigned."
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.5,Assign to an individual or team the following information security management responsibilities,"Examine information security policies and procedures to verify:
-    The formal assignment of information security to a Chief Security Officer or other security-knowledgeable member of management.
-    The following information security responsibilities are specifically and formally assigned",12.5.2,"Monitor and analyze security alerts and information, and distribute to appropriate personnel.",Verify that responsibility for monitoring and analyzing security alerts and distributing information to appropriate information security and business unit management personnel is formally assigned.
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.5,Assign to an individual or team the following information security management responsibilities,"Examine information security policies and procedures to verify:
-    The formal assignment of information security to a Chief Security Officer or other security-knowledgeable member of management.
-    The following information security responsibilities are specifically and formally assigned",12.5.3,"Establish, document, and distribute security incident response and escalation procedures to ensure timely and effective handling of all situations.","Verify that responsibility for establishing, documenting, and distributing security incident response and escalation procedures is formally assigned."
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.5,Assign to an individual or team the following information security management responsibilities,"Examine information security policies and procedures to verify:
-    The formal assignment of information security to a Chief Security Officer or other security-knowledgeable member of management.
-    The following information security responsibilities are specifically and formally assigned",12.5.4,"Administer user accounts, including additions, deletions, and modifications.","Verify that responsibility for administering (adding, deleting, and modifying) user account and authentication management is formally assigned."
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.5,Assign to an individual or team the following information security management responsibilities,"Examine information security policies and procedures to verify:
-    The formal assignment of information security to a Chief Security Officer or other security-knowledgeable member of management.
-    The following information security responsibilities are specifically and formally assigned",12.5.5,Monitor and control all access to data.,Verify that responsibility for monitoring and controlling all access to data is formally assigned.
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.6,Implement a formal security awareness program to make all personnel aware of the cardholder data security policy and procedures.,"a Review the security awareness program to verify it provides awareness to all personnel about the cardholder data security policy and procedures .
b Examine security awareness program procedures and documentation and perform the following",12.6.1,Educate personnel upon hire and at least annually.,"a Verify that the security awareness program provides multiple methods of communicating awareness and educating personnel (for example, posters, letters, memos, web-based training, meetings, and promotions).
b Verify that personnel attend security awareness training upon hire and at least annually.
c Interview a sample of personnel to verify they have completed awareness training and are aware of the importance of cardholder data security."
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.6,Implement a formal security awareness program to make all personnel aware of the cardholder data security policy and procedures.,"a Review the security awareness program to verify it provides awareness to all personnel about the cardholder data security policy and procedures .
b Examine security awareness program procedures and documentation and perform the following",12.6.2,Require personnel to acknowledge at least annually that they have read and understood the security policy and procedures.,"Verify that the security awareness program requires personnel to acknowledge, in writing or electronically, at least annually, that they have read and understand the information security policy."
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.7,Screen potential personnel prior to hire to minimize the risk of attacks from internal sources,Inquire with Human Resource department management and verify that background checks are conducted (within the constraints of local laws) prior to hire on potential personnel who will have access to cardholder data or the cardholder data environment.,,,
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.8,Maintain and implement policies and procedures to manage service providers with whom cardholder data is shared,"Through observation, review of policies and procedures, and review of supporting documentation, verify that processes are implemented to manage service providers with whom cardholder data is shared, or that could affect the security of cardholder data",12.8.1,Maintain a list of service providers including a description of the service provided.,Verify that a list of service providers is maintained and includes a description of the service provided.
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.8,Maintain and implement policies and procedures to manage service providers with whom cardholder data is shared,"Through observation, review of policies and procedures, and review of supporting documentation, verify that processes are implemented to manage service providers with whom cardholder data is shared, or that could affect the security of cardholder data",12.8.2,Maintain a written agreement that includes an acknowledgement that the service providers,"Observe written agreements and confirm they include an acknowledgement by service providers that they are responsible for the security of cardholder data
the service providers possess or otherwise store, process or transmit on behalf of the customer, or to the extent that they could impact the security of the customer’s cardholder data environment."
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.8,Maintain and implement policies and procedures to manage service providers with whom cardholder data is shared,"Through observation, review of policies and procedures, and review of supporting documentation, verify that processes are implemented to manage service providers with whom cardholder data is shared, or that could affect the security of cardholder data",12.8.3,Ensure there is an established process for engaging service providers including proper due diligence prior to engagement.,Verify that policies and procedures are documented and implemented including proper due diligence prior to engaging any service provider.
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.8,Maintain and implement policies and procedures to manage service providers with whom cardholder data is shared,"Through observation, review of policies and procedures, and review of supporting documentation, verify that processes are implemented to manage service providers with whom cardholder data is shared, or that could affect the security of cardholder data",12.8.4,Maintain a program to monitor service providers’ PCI DSS compliance status at least annually.,Verify that the entity maintains a program to monitor its service providers’ PCI DSS compliance status at least annually.
12,Maintain a policy that addresses information security for all personnel.,"A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them. All personnel should be aware of the sensitivity of data and their responsibilities for protecting it. For the purposes of Requirement 12, ""personnel"" refers to full-time and part-time employees, temporary employees, contractors and consultants who are  ""resident"" on the entity's site or otherwise have access to the cardholder data environment.",12.9,Additional requirement for service providers only,"Additional testing procedure for service provider assessments only: Review service provider’s policies and procedures and observe templates used for written agreements to confirm the service provider acknowledges in writing to customers that the service provider will maintain all applicable PCI DSS requirements to the extent the service provider possesses or otherwise stores, processes, or transmits cardholder data on behalf of the customer, or to the extent that they could impact the security of the customer’s cardholder data environment.",,,
